Fall-Liste Versammlungen (aktueller Monat),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
rot und kursiv markiert = Versammlung wurde abgesagt,,,,,,,,
,,,,,,,,
Bescheid ausgelaufen,,,,,,,,
,,,,,,,,
Datum,Beginn,Ende,Örtlichkeit (ink. AKG + SKG),Stationär / sfV,Organisation,Thema,TN-Zahl,Eingangs-datum
2023-10-25 00:00:00,19.15,20.00,Landsbergerstr. / Trappentreustr.,stationär,,Entwicklung und Gefahren von künstlicher Intelligenz,10,07.10.2023
2023-10-25 00:00:00,19.00,20.00,Rotkreuzplatz,stationär,Deutsche Kommunistische Partei,"Diplomatie u. Waffenstillstand für gerechte Friedenin Nahost nach Vorgabe d. UN,  Gedenken an die Opfer in Palästina wie Israel, Schutz von Zivilisten und Aufrechterhaltung humanitärer Hilfe un Dialog, nicht mit Gewalt oder Unterdrückung",150,17.10.2023
2023-10-25 00:00:00,10.00,13.00,St. Pauls Platz bis Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung betroffener Menschen…,25,12.08.2023
2023-10-25 00:00:00,10.30,11.30,Marienplatz,stationär,ver.di,Superreiche zur Kasse,20,11.10.2023
2023-10-25 00:00:00,11.30,13.15,Willy-Brandt-Platz Nr. 5,stationär,ver.di,Tarifrunde Einzelhandel - Ikea,80,19.10.2023
2023-10-25 00:00:00,11.30,13.15,Maria-Luiko-Str. 54,stationär,ver.di,Tarifrunde Buchhandel - Demo vor Hugendubel Zentrale,40,19.10.2023
2023-10-25 00:00:00,18.30,19.30,Hopfenstraße Gehweg vor dem BR Hochhaus,stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Bericherstattung, Aktionsbündnis www.LeuchtturmARD.de",5-10,20.10.2023
2023-10-25 00:00:00,13.00,17.00,Maxmonument Maximilianstr.,stationär,,Freiheit für Abdullah Öcalan,10,20.10.2023
2023-10-26 00:00:00,17:30,19:00,Wittelsbacherplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,27.09.2023
2023-10-26 00:00:00,10.00,13.00,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der kommuistischen Partei Chinas",10,01.10.2023
2023-10-26 00:00:00,18.15,19.00,Matthias-Pschorr-Str. vor der Bavaria,stationär,,Entwicklung und Gefahren von künstlicher Intelligenz,10,07.10.2023
2023-10-26 00:00:00,18.00,19.00,Hopfenstraße Gehweg vor dem BR Hochhaus,stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Bericherstattung, Aktionsbündnis www.LeuchtturmARD.de",10-30,16.10.2023
2023-10-27 00:00:00,18:00,19:00,Münchner Freiheit,stationär,Münchner Friedensbündnis,"Friedensmahnwache: ""Verhandeln statt Schießen""",10-20,13.08.2023
2023-10-27 00:00:00,13:00,14:00:00,Gärtnerplatz,stationär,Frauen in Schwarz,"Mahnwache der Frauen in Schwarz München, Gerechter Frieden in Nahost",8-15,2023-09-28 00:00:00
2023-10-27 00:00:00,12.00,15.00,Salvatorplatz Hintereingang des Kultusministeriums Alte Pforte,stationär,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,3-10,17.10.2023
2023-10-27 00:00:00,11.30,13.15,Pasinger Bahnhofsplatz (noch in Klärung),stationär,ver.di,Tarifrunde Einzelhandel - Ikea,80,19.10.2023
2023-10-27 00:00:00,18:20,18:50,Maximilianstr. 12-14,stationär,,Protest gegen Pelzverkauf,10,24.10.2023
2023-10-27 00:00:00,17:40,18:10,Residenzstr. 2,stationär,,Protest gegen Pelzverkauf,10,24.10.2023
2023-10-27 00:00:00,17:00,17:30,Maffeistr. 4,stationär,,Protest gegen Pelzverkauf,10,24.10.2023
2023-10-27 00:00:00,10.00,16.00,Odeonsplatz,stationär,,Solidarität mit israelischen Geißeln,,
2023-10-28 00:00:00,12.30,18.00,Marienplatz,stationär,,Info`s auf d`Straß ,30,23.03.2023
2023-10-28 00:00:00,18.15,20.15,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer,
gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und
Lösungsmöglichkeiten",10-25,27.09.2023
2023-10-28 00:00:00,12:45,17:45:00,Karlsplatz,stationär,,"Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China. Die Kommunistische Partei Chinas verfolgt Wahrhaftigkeit, Güte, Nachsicht. Der Kommuninistischen Partei Chinas ein Ende setzen.",30,2023-05-30 00:00:00
2023-10-28 00:00:00,17.30,19.30,OPL-OPL,sfv,,100 Jahre Gründung der Türkei,200,12.10.2023
2023-10-28 00:00:00,13.00,15.30,OPL - Rindermarkt,sfv,,Frieden im nahen Osten Nie wieder Krieg,50-100,23.10.2023
2023-10-28 00:00:00,15.00,17.00,Wittelsbacherplatz,stationär,,Der Gedenktag des Kaisers des alten IRAN und Begründers der Menschenrechte in der Welt. König Kyros (Korush) und Iranische Solidarität,50,17.10.2023
2023-10-28 00:00:00,13.00,16.30,Bavariastr. 10 - Ungererstr. 214,sfv,,"Friede, Freiheit, Selbstbestimmung Gegen GEZ Gebühren und MSM Propaganda",15 Kfz,23.10.2023
2023-10-28 00:00:00,14.00,16.30,Karl-Stützel-Platz - Gärtnerplatz,sfv,,Frieden für Gaza - Stoppt den Krieg,600,23.10.2023
2023-10-28 00:00:00,13.30,16.00,Königsplatz,stationär,,Frieden für Nahost,150,24.10.2023
2023-10-29 00:00:00,14.00,16.00,Odeonsplatz,stationär,,Solidarität mit Israel,1.000,23.10.2023
2023-10-29 00:00:00,14.30,18.00,"Sendlinger Tor, Sendlinger Str., Rosenstr., Marienpl., Weinstr., Theatinerstr., Odeonspl.",sfv,,"Menschenrechtsverletzungen an den Uiguren in China (Xinjiang), Menschenrechtsverletzungen an den Tibetern und HongKongern",60,29.09.2023
2023-10-30 00:00:00,17.00,18.00,Marienplatz,stationär,MEMORIAL Deutschland e.V.,Tag der politischen Gefangenen in Russland,30-50,06.09.2023
2023-10-30 00:00:00,17.50,20.10,"Stachus, Sonnenstr., Schwanthaler Str., Schillerstr., Landwehrstr., Paul-Heyse-Str., Schwanthaler Str., Sonnenstr., Sendlinger Torpl., Müllerstr., Papa-Schmid-Str., Blumenstr., Sonnenstr., Stachus",sfv,,"Montagsspaziergang für den Frieden, Frieden schaffen ohne Waffen",10,24.09.2023
2023-10-30 00:00:00,18.30,19.30,Rindermarkt,stationär,,Die aktuelle Situation in Gaza,5,27.10.2023
2023-10-31 00:00:00,18.15,20.15,Marienplatz,stationär,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer,
gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und
Lösungsmöglichkeiten",10-25,27.09.2023
2023-10-31 00:00:00,13.15,17.00,Marienplatz,stationär,,Unterschriften-Aktion mit Microphone und Infostand,20,04.10.2023
2023-10-31 00:00:00,17.30,18.30,Europaplatz,stationär,Amnesty international,Mahnwache zu Menschenrechten in Russland und zur Invasion in der Ukraine,10-20,09.10.2023
2023-10-31 00:00:00,05.15,15.00,Reinhard-von-Frank-Str. 16 (ggü. Betriebstor),stationär,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-10-31 00:00:00,6.00,18.00,"Odeonsplatz beim Reiterdenkmal Ludwig I, Finanzministerium",stationär,Bayerischer Beamtenbund e.V.,Einkommensrunde der Länder 2023 - Wir verdienen Wertschätzung!,10,26.10.2023
2023-11-01 00:00:00,15.00,17.30,Mauerkircherstraße Konsulat,stationär,,Aufgrund des traurigen Tages von unserer Jungfrau Armita Geravand (17-Jahre alt) am Samstag von Security Khmanehi Diktator getötet,10,30.10.2023
2023-11-01 00:00:00,17:00,19:00,Schrenkstr. 8,stationär,,Requiem für einen Garten - wir nehmen Abschied von den Bäumen des Koeskgartens,50-70,20.10.2023
2023-11-01 00:00:00,18.00,19.00,Odeonsplatz,stationär,,Gedenken aller Opfer des Nahostkrieges,100,30.10.2023
2023-11-02 00:00:00,04.45,15.15,Lerchenauerstr. (ggü. BMW Tor 2),stationär,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-11-02 00:00:00,11.15,15.30,MPL,stationär,,Kundgebung mit Unterschritensammel-Aktion,4,16.10.20223
2023-11-02 00:00:00,16.00,17.45,Sendlinger Tor - Heimeranstr. / Ganghofer Str.,sfv,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-11-02 00:00:00,17:30,19:00,Karlsplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,25.10.2023
2023-11-02 00:00:00,18:00,19:00,Hopfenstraße,stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Bericherstattung, Aktionsbündnis www.LeuchtturmARD.de",10-30,23.10.2023
2023-11-03 00:00:00,10.00,14.00,Marienplatz,stationär,,Solidarität mit den von der Hamas entführten Geiseln,50,2023-10-31 00:00:00
2023-11-03 00:00:00,10:00,13:00:00,Kistlerhofstr. 60,stationär,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",10,2023-10-31 00:00:00
2023-11-03 00:00:00,12.00,15.00,Salvatorplatz Hintereingang des Kultusministeriums Alte Pforte,stationär,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,3-10,17.10.2023
2023-11-03 00:00:00,13.30,15.30,Bauschinger Str. (ggü. West Tor),stationär,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-11-03 00:00:00,15.00,17.00,Leopoldstr. 53,stationär,Greenpeace München,Finanzielle Aspekte für das Klima,3,31.10.2023
2023-11-03 00:00:00,15.30,18.00,Bauschinger Str. (ggü. West Tor) - Oberhofer Platz / Bad Nauheimer Weg,sfv,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-11-03 00:00:00,16:00,18:00,Marienplatz - Marienplatz,sfV,,"Ihr macht uns Angst! - Fridays For Future Streik für Klimapolitik, die nicht zum gruseln ist.",200,18.10.2023
2023-11-03 00:00:00,17.00,19.00,Rindermarkt,stationär,München steht auf / human&earth e.V.,Speakers Corner - Freie Meinungsäußerung und Diskussion zu aktuellen Themen,20,30.10.2023
2023-11-03 00:00:00,18.00,19.00,"Neuhauserstr. 6, vor St. Michaelskirche",stationär,Münchner Friedensbündnis,Stoppt den Krieg ! Verhandeln statt Schießen - Friedensmahnwache,8-15,2023-10-20 00:00:00
2023-11-04 00:00:00,09.30,22.00,Marienplatz,stationär,Catsn.org e.V.,Veganismus,250,2021-12-10 00:00:00
2023-11-04 00:00:00,10.00,12.30,Münchner Freiheit,stationär,,Unterschriftenaktion Bürgerentscheid,10,30.10.2023
2023-11-04 00:00:00,11.00,18.00,Marienplatz ,stationär,Free Russians e.V.,"Solidarität mit Menschen in Russland, die gegen Krieg in der Ukraine sind",20,24.10.2023
2023-11-04 00:00:00,11:00,13:00,Odeonsplatz,stationär,,Panamenier in Deutschland in Solidarität mit den Anti-Bergbau-Protesten in Panama,60,30.10.2023
2023-11-04 00:00:00,12.30,18.00,Münchner Freiheit,stationär,,Info`s auf d`Straß ,30,23.03.2023
2023-11-04 00:00:00,13.00,18.00,Karlsplatz,stationär,Bürgerbewegung PAX EUROPA e.V.,Solidarität mit Israel - gegen den Politischen Islam,25,2023-10-24 00:00:00
2023-11-04 00:00:00,14.00,18.00,Rotkreuzplatz,stationär,,"Christenverfolgung, christiliche Werte, Glaube",10-20,01.10.2023
2023-11-04 00:00:00,14.00,16.00,noch offen (Innenstadt),sfV,,offen,5000,30.10.2023
2023-11-04 00:00:00,14:00,16:00,Königsplatz - Königsplatz ,"sfV
Autokorso",,Bargeld Muss Bleiben !!! Keine Zwangsfinanzierte Medienpropaganda Frieden schaffen Ohne Waffen,25,24.10.2023
2023-11-04 00:00:00,15.00,17.00,Odeonsplatz,stationär,,Solidarität mit dem Aufstand des iranischen Volkes für Freiheit und Demokratie,20,25.10.2023
2023-11-04 00:00:00,15:00,17:00:00,Sendlinger Str. 8,stationär,,Jahrestag des Siegs von YPG/YPJ über den IS in Kobane,50,2023-10-31 00:00:00
2023-11-05 00:00:00,14.00,16.00,Marienplatz,stationär,,Mahnwache für Julian Assange und Frieden,40-50,02.10.2023
2023-11-05 00:00:00,14.00,16.30,Odeonsplatz – Ludwigstr. – Schellingstr. – Augustenstr. – Dachauer Str. – Elisenstr. – Luisenstr. – Theresienstr. – Ludwigstr. – Odeonsplatz,sfV ,,Friedensgebet für Palästina,300,02.11.2023
2023-11-06 00:00:00,07.00,10.15,Pranckstr. 2 (Gehsteig vor Schule),stationär,"Aktionsbüro ""Das Begräbnis oder DIE HIMMLISCHEN VIER - Revolution statt Faschismus und Krieg""",,60,09.10.2023
2023-11-06 00:00:00,18.00,19.00,Tegernseer Landstraße vor Tela Post,stationär,,Weg mit Hatz IV! Nazipropaganda!,20-30,12.12.22
2023-11-06 00:00:00,18.00,20.10,Stachus bis Stachus,sfv,,"Montagsspaziergang für Frieden, Freiheit und Selbstbestimmung",10,23.10.2023
2023-11-07 00:00:00,18.45,20.45,Marienplatz,stationär,,Activists for the Victims,10-25,02.11.2023
2023-11-07 00:00:00,14.30,17.30,Marienplatz,stationär,KOFRA e.V.,"Prostitution in München, Sperrbezirk",4-9,16.10.2023
2023-11-07 00:00:00,18.00,19.00,Rosenstraße,stationär,,Die aktuelle Situation in Gaza,5,06.11.2023
2023-11-07 00:00:00,18.15,20:15,Neuhauserstr. 2 Höhe Jagt- und Fischereimusem,stationär,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheutlicher und ökplogischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten ",10-25,02.11.2023
2023-11-07 00:00:00,18.15,20:15,Neuhauser Strasse (Höhe sitzender Keiler),stationär,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheutlicher und ökplogischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten ",10-25,02.11.2023
2023-11-08 00:00:00,11.15,15.30,MPL,stationär,,Kundgebung mit Unterschritensammel-Aktion,4,16.10.20223
2023-11-08 00:00:00,15.00,18.00,Viscardigasse,stationär,,Widerstand VS Abwehrmechanismen,5,03.11.2023
2023-11-08 00:00:00,18.00,20.00,Karlsplatz,stationär,,IDoR - Inter* Day of Remembrance - Tag des inter* Gedenkens,150,24.09.2023
2023-11-08 00:00:00,18.30,21.30,Marienplatz - Marienplatz,sfV,München steht auf.de,"Krieg tötet Menschen. Heizung, Brot & Frieden. Setzen wir uns für unsere demokratische Freiheit. WHO / EU-Durchgriffsrechte nur mit direkt-demokratischer Legitimation. Der Staat ist für die Menschen da, nicht umgekehrt. Menschen dieser Welt vereinigt euch",300,13.10.2023
2023-11-09 00:00:00,10:00,13:00:00,Kistlerhofstr. 60,stationär,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China, Nieder mit dem Teufel der Kommunistischen Partei Chinas",10,2023-10-31 00:00:00
2023-11-09 00:00:00,11:45,12:45,Mathäser Kino bis Karlspl. Und zurück,sfv,ver.di,Gegen die Schließung von 250 Postbank Filialen,400,03.11.2023
2023-11-09 00:00:00,14.00,16.00,Nymphenburger Str. 200,stationär,Bezirksausschuss Neuhausen-Nymphenburg,Gedenken an den 9. November Namenlesung des BA NN,50,2023-07-06 00:00:00
2023-11-09 00:00:00,15.20,16.20,Kirchseeoner Str. - Rosenheimer Str. 214,sfV,BA 16,Münchnerinnen und Münchner gedenken ihrer verfolgten jüdischen Nachbarn 2023 anlässlich des 85. Jahrestages der Reichspogromnacht 1938,80,23.10.2023
2023-11-09 00:00:00,16.00,22.00,Odeonsplatz (Reiterdenkmal),stationär,Bund Naturschutz München,In Gedenken an die Gleichschaltung der Vereine,200,21.07.2023
2023-11-09 00:00:00,16.00,17.15,Maria-Einsiedel-Str. 4 ,stationär,SPD Fraktion im BA 19,"Namenslesung zur Erinnerung an die jüdischen Bürgerinnen und Bürger, die während der Nazizeit aus dem Gebiet des heutigen Stadtbezirkes 19 verschleppt und umgebracht wurden.",15-20,03.09.2023
2023-11-09 00:00:00,17.00,17.45,Gärtnerplatztheater (Stufen),stationär,"BA 2, Geschichtswerkstatt Ludwigsvorstadt-Isarvorstadt","Gedenken 9. November 1938, Namensverlesung",30,22.10.2023
2023-11-09 00:00:00,17.15,20.30,Odeonsplatz (vor der Feldherrnhalle),stationär,München ist bunt e.V.,"Gegen den Rechtsruck! Kein Platz für Hass, Hetze und Antisemitismus",200,2022-11-07 00:00:00
2023-11-09 00:00:00,17.30,20.20,Königsplatz - Karlsplatz,sfv,Deutschland unter dem Kreuz e.V.,Anlässlich 100. Jahrestag Hitlerputsch Lichterzug gegen Antisemitismus und Faschismus mit Thema Schuldbekenntnis (Königsplatz) Umkehr (Odeonsplatz() und Versöhnung (Skt. Jakobsplatz) in Absprache mit IKG (sowie evtl. Am Griess Bauplatz Beth Shalom) ,500-1500,11.10.2023
2023-11-09 00:00:00,17:30,19:00,Max-Joseph-Platz,stationär,,KlimatreffPunkt der Parents for Future,10-20,25.10.2023
2023-11-09 00:00:00,18.00,19.00,"Hopfenstraße, öffentliche Gehwegfläche vor dem BR",stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Bericherstattung, Aktionsbündnis www.LeuchtturmARD.de",30,30.10.2023
2023-11-09 00:00:00,18.45,20.30,Königsplatz (vor der Antikensammlung),stationär,,Gedenken an die Pogromnacht - Öffentliche Namenslesung in der Maxvorstadt,50 - 100,19.10.2023
2023-11-10 00:00:00,08.00,16.00,Zenettistraße 10 beim Schlachthof,stationär,,Friedliche Mahnwache für die Tiere,10,23.10.2023
2023-11-10 00:00:00,11.00,17.00,Sendlinger Str. 8,stationär,,"Gegen das Vergessen, Aufarbeitung des Corona-Unrechts",20-30,02.11.2023
2023-11-10 00:00:00,11.00,14.00,Geschwister-Scholl-Platz 1,stationär,Büso LV Bayern,"Zum 264. Geburtstag von Friedrich Schiller: ""Deutsche, was ist mit der Gedankenfreiheit ?""",10-20,08.11.2023
2023-11-10 00:00:00,12.00,15.00,Salvatorplatz Hintereingang des Kultusministeriums Alte Pforte,stationär,,Gnua ist gnua - Bayerns Bildung braucht Veränderung,3-10,17.10.2023
2023-11-10 00:00:00,13:00,14:00:00,Odeonsplatz (vorderer Teil),stationär,Frauen in Schwarz,"Mahnwache der Frauen in Schwarz München, Gerechter Frieden in Nahost",8-15,2023-09-28 00:00:00
2023-11-10 00:00:00,17:00,17:45,Maffeistr. 4,stationär,,Protest gegen Pelz,10,06.11.2023
2023-11-10 00:00:00,17:55,18:40,Theatinerstr. 11,stationär,,Protest gegen Pelz,10,06.11.2023
2023-11-10 00:00:00,18.00,19.00,Odeonsplatz (vorderer Teil),stationär,Münchner Friedensbündnis,Stoppt den Krieg ! Verhandeln statt Schießen - Friedensmahnwache,8-15,2023-10-20 00:00:00
2023-11-10 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,Illegaler Abriss des Uhrmacherhäusl in der Oberen Grasstraße 1,20,31.10.2023
2023-11-11 00:00:00,12.30,18.00,Am Harras,stationär,,Info`s auf d`Straß ,30,23.03.2023
2023-11-11 00:00:00,14,18.00,Odeonsplatz,stationär,,Friedensmahnwache,offen,04.10.2023
2023-11-11 00:00:00,14.00,18.00,"Münchner Freiheit, Wochenmarkt-Platz Ecke Haimhauserstr.",stationär,"Ein Licht der Hoffnung e.V.""St. Martin ohne uns!"" Friedliche Protestaktion gegen das Töten der Gänse an St. Martin","""St. Martin ohne uns!"" Friedliche Protestaktion gegen das Töten der Gänse an St. Martin",30,24.10.2023
2023-11-11 00:00:00,14.00,16.30,Am Harras,stationär,,Unterschriftenaktion Bürgerentscheid,10,30.10.2023
2023-11-11 00:00:00,14.00,16.00,offen (Odeonsplatz),sfV,,offen,5000,30.10.2023
2023-11-11 00:00:00,14.00,16.00,Wittelsbacherplatz - Parkplatz Südfriedhof,Autokorso,,Frieden schaffen ohne Waffe; Erhalt des Bargelds; gegen zwangsfinanzierte Medienpropaganda,20 KFZ,02.11.2023
2023-11-11 00:00:00,15.00,19.00,Odeonsplatz – Ludwigstr. – Theresienstr. – Barer Str. - Schellingstr. – Ludwigstr. – Siegestor – Ludwigstr. – Odeonsplatz  ,sfv,,Stoppt den Krieg - Freiheit für Palästina,1000,01.11.2023
2023-11-11 00:00:00,16.00,16.30,Hochleite / Isenschmidstr. (auf Grünfläche),stationär,Bürgerinitiative Mehr Platz zum Leben,Gedenken zur Pogromnacht,10,06.11.2023
2023-11-11 00:00:00,18.00,20.00,Europaplatz Prinzregentenstraße Nähe Konsulat,stationär,,Russischer Terror mus aufgehalten werden,100,30.10.2023
2023-11-11 00:00:00,18.30,20.00,Sendlinger-Tor-Pl bis Max-Joseph-Pl,sfv,DIE PARTEI,Bauchtumspflege,20,02.11.2023
2023-11-12 00:00:00,16.00,16.18,Marianplatz und zurück,sfv,,Run for their Lives,50,10.11.2023
2023-11-13 00:00:00,18.00,20.10,Sonnenstraße Westseite und zurück,sfv,,"Montagsspaziergang für Frieden, Freiheit und Selbstbestimmung",10,23.10.2023
2023-11-13 00:00:00,19.00,20.30,Pilotystraße Nähe Staatskanzlei öffentl. Grün- und Gehwegfläche,stationär,CSD München GmbH,Queerer Aktionsplan Bayern jetzt!,100,25.10.2023
2023-11-14 00:00:00,12.00,13.00,Deroystr. 22,stationär,ver.di Bezirk München,Kundgebung Tarifrunde Länder + Beamtenbesoldung,50,07.11.2023
2023-11-14 00:00:00,18.15,20:15,Hauptbahnhof Zwischengeschoss,stationär,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer, gesundheutlicher und ökplogischer Probleme unüberlegter Konsumentscheidungen und Lösungsmöglichkeiten ",5-20,02.11.2023
2023-11-14 00:00:00,08.00,09.00,Nymphenburger Str. 16,stationär,,Klima Schützen ist kein Verbrechen - Mahnwache in Solidarität mit Wolli,15,13.11.2023
